domain,domain_total_open,domain_total_closed,checkpoint,checkpoint_open,checkpoint_closed,checkpoint_total
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-analytics-v1/checkpoint/2,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-analytics-v1/checkpoint/3,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-analytics-v1/checkpoint/4,0.0,4.0,4.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-analytics-v1/checkpoint/5,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-branding-v1/checkpoint/2,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-branding-v1/checkpoint/3,0.0,5.0,5.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-branding-v1/checkpoint/4,0.0,4.0,4.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-branding-v1/checkpoint/5,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-branding-v1/uuid/6ed8d285-3a55-43ea-87c2-e9980caf90a0?course_code=DIGITAL_MARKETING-201#review-632611,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-campaigns-v1/checkpoint/2,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-campaigns-v1/checkpoint/3,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-campaigns-v1/checkpoint/4,0.0,4.0,4.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-campaigns-v1/checkpoint/5,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-interview-v2/checkpoint/3,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-interviewing-v1/checkpoint/6,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-job-searching-v1/checkpoint/3,1.0,0.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-networking-v1/checkpoint/1,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-networking-v1/checkpoint/2,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-personal-branding-v1/checkpoint/2,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-personal-branding-v1/checkpoint/3,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-careers-personal-branding-v1/uuid/8ab6edb7-5de4-440d-b997-2d2045814f3f?course_code=DIGITAL_MARKETING-301#review-740438,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-content-v1/checkpoint/1,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-content-v1/checkpoint/2,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-content-v1/checkpoint/4,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-content-v1/checkpoint/5,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-content-v1/checkpoint/6,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-content-v1/checkpoint/7,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/1,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/2,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/3,0.0,5.0,5.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/4,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/5,0.0,4.0,4.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/6,1.0,3.0,4.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-email-marketing-v1/checkpoint/2,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-email-marketing-v1/checkpoint/3,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-email-marketing-v1/checkpoint/5,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-graduation-v1/checkpoint/1,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-imm-ornt-v1/checkpoint/3,0.0,10.0,10.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-imm-ornt-v1/checkpoint/4,1.0,7.0,8.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-imm-ornt-v1/checkpoint/8,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-immersion-orientation-v1/checkpoint/1,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-immersion-orientation-v1/checkpoint/3,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-immersion-orientation-v1/checkpoint/5,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-overview-v1/checkpoint/1,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-overview-v1/checkpoint/2,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-overview-v1/checkpoint/3,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-overview-v1/checkpoint/4,0.0,11.0,11.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-portfolio-v1/checkpoint/3,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-search-v1/checkpoint/1,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-search-v1/checkpoint/3,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-search-v1/checkpoint/4,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-search-v1/checkpoint/5,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-social-media-v1/checkpoint/1,0.0,1.0,1.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-social-media-v1/checkpoint/3,0.0,3.0,3.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-social-media-v1/checkpoint/4,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,Live URL: https://courses.thinkful.com/dm-social-media-v1/checkpoint/6,0.0,2.0,2.0
digital-marketing-programs,3.0,344.0,NaN,0.0,207.0,207.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-4-2-v1/checkpoint/1,2.0,0.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-ace-case-v1/checkpoint/1,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-ace-cult-v1/checkpoint/1,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-capstone-1-v1/checkpoint/1,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-careers-jobs-v1/checkpoint/1,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-crash-biz-v1/checkpoint/2,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-crash-biz-v1/checkpoint/3,1.0,2.0,3.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-crash-biz-v1/checkpoint/4,0.0,2.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-crash-biz-v1/checkpoint/6,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-crash-ui-design-v1/checkpoint/5,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-job-search-v1/checkpoint/1,4.0,1.0,5.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-orientation-v1/checkpoint/1,0.0,2.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-orientation-v1/checkpoint/2,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-orientation-v1/checkpoint/3,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-orientation-v1/checkpoint/4,0.0,2.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-orientation-v1/checkpoint/8,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-flex-orientation-v1/checkpoint/9,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-launch-v1/checkpoint/6,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-phone-screens-v1/checkpoint/2,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-break-down-v1/checkpoint/2,2.0,0.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-break-down-v1/checkpoint/3,1.0,1.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-break-down-v1/checkpoint/5,2.0,0.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-break-down-v1/checkpoint/6,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-break-down-v1/checkpoint/7,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-break-down-v1/checkpoint/8,4.0,0.0,4.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-build-v1/checkpoint/8,2.0,0.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-manage-way-v1/checkpoint/1,2.0,2.0,4.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-manage-way-v1/checkpoint/2,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-manage-way-v1/checkpoint/4,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-manage-way-v1/checkpoint/5,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-manage-way-v1/checkpoint/6,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-market-fit-v1/checkpoint/1,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-market-fit-v1/checkpoint/2,1.0,1.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-market-fit-v1/checkpoint/3,2.0,0.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-market-fit-v1/checkpoint/4,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-prod-valid-v1/checkpoint/4,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-product-discovery-v1/checkpoint/2,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-product-discovery-v1/checkpoint/6,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-product-discovery-v1/checkpoint/7,2.0,0.0,2.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-python-v1/checkpoint/2,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-sql-bi-v1/checkpoint/3,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-sql-bi-v1/checkpoint/6,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-start-today-v1/checkpoint/1,3.0,0.0,3.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-support-v1/checkpoint/1,0.0,1.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-tableau-v1/checkpoint/3,1.0,0.0,1.0
product-management,49.0,112.0,Live URL: https://courses.thinkful.com/pmbc-tableau-v1/checkpoint/5,2.0,1.0,3.0
product-management,49.0,112.0,NaN,0.0,88.0,88.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/10,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/11,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/12,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/13,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/16,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/17,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/2,3.0,0.0,3.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/4,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/5,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-business-process-v1/checkpoint/6,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-capstone-1-v1/checkpoint/1,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-capstone-1-v1/checkpoint/2,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-capstone-1-v1/checkpoint/4,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-capstone-1-v1/uuid/cfffd209-d4e5-42b3-90b2-ac953fd8b02b?course_code=PROJECT_MANAGEMENT-201#review-634465,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-conflict-management-v1/checkpoint/1,5.0,0.0,5.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-conflict-management-v1/checkpoint/7,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-conflict-management-v1/checkpoint/8,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/1,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/10,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/2,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/3,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/4,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/6,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-emotional-intelligence-and-communication-v1/checkpoint/9,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-immersion-orientation-v1/checkpoint/5,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-it-management-v1/checkpoint/10,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-it-management-v1/checkpoint/2,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-it-management-v1/checkpoint/3,7.0,0.0,7.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-it-management-v1/checkpoint/9,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-leadership-v1/checkpoint/1,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-leadership-v1/checkpoint/10,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-leadership-v1/checkpoint/2,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-leadership-v1/checkpoint/9,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-mock-interview-role-v1/checkpoint/1,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-overview-v1/checkpoint/1,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-overview-v1/checkpoint/3,3.0,0.0,3.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/1,3.0,0.0,3.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/10,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/11,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/12,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/14,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/2,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/3,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/4,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/6,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/7,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/checkpoint/9,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-project-life-cycle-v1/course/0,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-stakeholder-management-v1/checkpoint/2,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-stakeholder-management-v1/checkpoint/5,5.0,0.0,5.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-stakeholder-management-v1/checkpoint/6,6.0,0.0,6.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-stakeholder-management-v1/checkpoint/7,5.0,0.0,5.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-stakeholder-management-v1/checkpoint/8,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-systems-development-life-cycle-v1/checkpoint/1,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-systems-development-life-cycle-v1/checkpoint/10,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-systems-development-life-cycle-v1/checkpoint/2,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-systems-development-life-cycle-v1/checkpoint/4,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-systems-development-life-cycle-v1/checkpoint/5,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-systems-development-life-cycle-v1/checkpoint/6,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/1,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/10,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/18,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/19,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/5,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/6,2.0,0.0,2.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/8,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,Live URL: https://courses.thinkful.com/tpm-the-world-of-programming-v1/checkpoint/9,1.0,0.0,1.0
technical-project-management-programs,112.0,83.0,NaN,3.0,83.0,86.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/ux-start-today-v1/checkpoint/1,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-cap-deliver-v1/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-cap-disc-and-def-v1/checkpoint/1,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-cap-disc-and-def-v1/uuid/03e66059-23b1-4c4d-be53-03828bc23b25?course_code=UX-301#review-758585,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-brand-v1/checkpoint/1,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-brand-v1/uuid/2c2a3128-d644-4078-814f-728e5faca493#review-470275,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-brand-v1/uuid/2c2a3128-d644-4078-814f-728e5faca493?course_code=UX-301#review-569793,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-brand-v1/uuid/a4f578cc-0680-4bd1-833b-0298fcd32f7a?course_code=UX-201#review-698537,1.0,0.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-network-v1/checkpoint/3,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-network-v1/checkpoint/4,0.0,1.0,1.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-networking-v2/checkpoint/5,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-personal-branding-v2/checkpoint/1,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-personal-branding-v2/checkpoint/2,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-careers-personal-branding-v2/checkpoint/3,2.0,0.0,2.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-assess-v1/checkpoint/1,2.0,1.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-design-and-research-v1/checkpoint/1,3.0,0.0,3.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-design-and-research-v1/checkpoint/2,7.0,6.0,13.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-design-and-research-v1/checkpoint/3,2.0,2.0,4.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-design-and-research-v1/checkpoint/4,4.0,4.0,8.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-design-and-research-v1/checkpoint/5,2.0,7.0,9.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/1,4.0,8.0,12.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/2,13.0,4.0,17.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/3,21.0,6.0,27.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/4,7.0,2.0,9.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/5,4.0,3.0,7.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/6,7.0,5.0,12.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/7,4.0,2.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-uxd-v1/checkpoint/8,0.0,5.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/checkpoint/1,2.0,4.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/checkpoint/2,1.0,4.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/checkpoint/3,2.0,4.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/checkpoint/4,3.0,2.0,5.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/checkpoint/5,0.0,6.0,6.0
uxui-programs,414.0,512.0,Live URL: https://courses.thinkful.com/uxui-fun-vis-v1/checkpoint/6,6.0,2.0,8.0
