,year,week,modules,cnt
679,2020,43, DABC-DAI-PREP-ASSESSMENT,3
680,2020,43, DABC-EXCEL-FOUNDATIONS-1,4
681,2020,43, DABC-EXCEL-FOUNDATIONS-2,2
682,2020,43, DABC-EXCEL-FOUNDATIONS-2-PREP,1
683,2020,43, DABC-EXCEL-FOUNDATIONS-3,1
684,2020,43, DABC-EXCEL-FOUNDATIONS-4,1
685,2020,43, DABC-PYTHON-2,5
686,2020,43, DABC-PYTHON-DAI,1
687,2020,43, DABC-RETAIL-SALES,3
688,2020,43, DABC-SQL-1,2
689,2020,43, DABC-SQL-2,1
690,2020,43, DABC-SQL-3,1
691,2020,43, DABC-STATS-EXCEL,2
692,2020,43, DABC-TABLEAU-1,2
693,2020,43, DAI-ORIENTATION,1
694,2020,43, way of the data analyst,1
695,2020,43,mula]User-submitted feedback ,2
696,2020,44, DABC-ACE-CULT,1
697,2020,44, DABC-DAI-PREP-ASSESSMENT,3
698,2020,44, DABC-EXCEL-FOUNDATIONS-1,1
699,2020,44, DABC-EXCEL-FOUNDATIONS-3,1
700,2020,44, DABC-EXCEL-FOUNDATIONS-4,3
701,2020,44, DABC-MARKETING-ECOMMERCE,1
702,2020,44, DABC-PYTHON-2,2
703,2020,44, DABC-PYTHON-DAI,2
704,2020,44, DABC-SQL-1,3
705,2020,44, DABC-SQL-2,1
706,2020,44, DABC-STATS-EXCEL,1
707,2020,44, DABC-TABLEAU-1,6
708,2020,44, DABC-TABLEAU-2,2
709,2020,44, da-careers-personal-branding,2
710,2020,45, DABC-DAI-PREP-ASSESSMENT,2
711,2020,45, DABC-EXCEL-FOUNDATIONS-1,2
712,2020,45, DABC-EXCEL-FOUNDATIONS-2,1
713,2020,45, DABC-EXCEL-FOUNDATIONS-3,2
714,2020,45, DABC-EXCEL-FOUNDATIONS-4,4
715,2020,45, DABC-ORIENTATION-PREP,1
716,2020,45, DABC-PYTHON-EXAM,1
717,2020,45, DABC-SQL-EXAM,1
718,2020,45, DABC-STATS-EXCEL,1
719,2020,45, DABC-TABLEAU-1,10
720,2020,45, DABC-TABLEAU-2,2
721,2020,45, DABC-WAY,1
722,2020,46, DABC-DAI-PREP-ASSESSMENT,1
723,2020,46, DABC-EXCEL-FOUNDATIONS-2,1
724,2020,46, DABC-ORIENTATION-PREP,1
725,2020,46, DABC-PYTHON-1,2
726,2020,46, DABC-RETAIL-SALES,8
727,2020,46, DABC-SQL-3,2
728,2020,46, DABC-SQL-EXAM,2
729,2020,46, DABC-STATS-EXCEL,2
730,2020,46, DABC-TABLEAU-2,1
731,2020,46, da-careers-personal-branding,1
732,2020,46, test course,1
733,2020,47, DA-SUPPORT-NETWORK,1
734,2020,47, DABC-ACE-CASE,1
735,2020,47, DABC-CAPSTONE-1,5
736,2020,47, DABC-DAI-PREP-ASSESSMENT,1
737,2020,47, DABC-EXCEL-FOUNDATIONS-1,1
738,2020,47, DABC-EXCEL-FOUNDATIONS-2,7
739,2020,47, DABC-EXCEL-FOUNDATIONS-3,1
740,2020,47, DABC-IMM-ORIENT,6
741,2020,47, DABC-MARKETING-ECOMMERCE,2
742,2020,47, DABC-ORIENTATION,2
743,2020,47, DABC-ORIENTATION-PREP,1
744,2020,47, DABC-PYTHON-1,4
745,2020,47, DABC-SQL-2,2
746,2020,47, DABC-STATS-EXCEL,1
747,2020,47, DABC-TABLEAU-1,8
748,2020,47, DABC-WAY,1
749,2020,47, da-careers-personal-branding,1
750,2020,48, DABC-ACE-CASE,1
751,2020,48, DABC-DAI-PREP-ASSESSMENT,1
752,2020,48, DABC-EXCEL-FOUNDATIONS-2,2
753,2020,48, DABC-IMM-ORIENT,5
754,2020,48, DABC-MARKETING-ECOMMERCE,2
755,2020,48, DABC-PYTHON-1,1
756,2020,48, DABC-PYTHON-DAI,2
757,2020,48, DABC-RETAIL-SALES,1
758,2020,48, DABC-TABLEAU-1,1
759,2020,48, DABC-TABLEAU-2,1
760,2020,49, DABC-ART-PRESENT-DATA,1
761,2020,49, DABC-CAPSTONE-3,1
762,2020,49, DABC-EXCEL-FOUNDATIONS-1,1
763,2020,49, DABC-EXCEL-FOUNDATIONS-2,1
764,2020,49, DABC-EXCEL-FOUNDATIONS-3,4
765,2020,49, DABC-EXCEL-FOUNDATIONS-4,4
766,2020,49, DABC-IMM-ORIENT,1
767,2020,49, DABC-MARKETING-ECOMMERCE,1
768,2020,49, DABC-ORIENTATION,2
769,2020,49, DABC-PYTHON-1,4
770,2020,49, DABC-RETAIL-SALES,3
771,2020,49, DABC-SQL-1,1
772,2020,49, DABC-SQL-EXAM,2
773,2020,49, DABC-SUPPORT,1
774,2020,50, DABC-CAREERS-PROFESSIONAL-BRANDING,1
775,2020,50, DABC-EXCEL-FOUNDATIONS-1,1
776,2020,50, DABC-EXCEL-FOUNDATIONS-2,2
777,2020,50, DABC-EXCEL-FOUNDATIONS-4,4
778,2020,50, DABC-PYTHON-1,5
779,2020,50, DABC-PYTHON-2,3
780,2020,50, DABC-PYTHON-3,2
781,2020,50, DABC-TABLEAU-1,3
782,2020,50, da-careers-job-searching,1
783,2020,50, da-careers-networking,1
