,year,week,modules,cnt
612,2020,25, DSBC-NLP-V2,2
613,2020,25, DSBC-PYTHON-3,1
614,2020,25, DSBC-REGRESSION-PROBLEMS,2
615,2020,25, DSBC-SQL-FOUNDATIONS-1,1
616,2020,25, DSBC-SQL-FOUNDATIONS-3,1
617,2020,25, DSBC-WEB-SCRAPING,3
618,2020,25, DSF-ORIENTATION,1
619,2020,26, DSBC-BIG-DATA-V2,1
620,2020,26, DSBC-CLUSTER,1
621,2020,26, DSBC-EXP-DES-V2,4
622,2020,26, DSBC-MODEL-PREP,1
623,2020,26, DSBC-NLP,1
624,2020,26, DSBC-NLP-V2,4
625,2020,26, DSBC-PROFESSIONAL-BRANDING,1
626,2020,26, DSBC-RANDOM-FOREST,1
627,2020,26, DSBC-REGRESSION-PROBLEMS,6
628,2020,26, DSBC-SIMILARITY-MODELS,1
629,2020,26, DSBC-SQL-FOUNDATIONS-3,1
630,2020,26, DSBC-SUPPORT-VECTOR-MACHINES,1
631,2020,26, DSBC-TIME-SERIES,1
632,2020,26, DSBC-WEB-SCRAPING,1
633,2020,26, auto-assessments,1
634,2020,26,e mentioned in text] User-submitted feedback ,1
635,2020,27, DSBC-CLASSIFICATIONS,1
636,2020,27, DSBC-EXP-DES-V2,1
637,2020,27, DSBC-MODEL-PREP,1
638,2020,27, DSBC-NLP,1
639,2020,27, DSBC-SQL-EXAM,1
640,2020,27, DSBC-WAY-OF-DATA-SCIENTIST,2
641,2020,27,mation about objects and modules,1
642,2020,28, DSBC-ALGORITHMS-DATA-STRUCTURES,2
643,2020,28, DSBC-CLASSIFICATIONS,1
644,2020,28, DSBC-PYTHON-1,2
645,2020,28, DSBC-PYTHON-2,2
646,2020,28, DSBC-PYTHON-3,2
647,2020,28, DSBC-PYTHON-4,1
648,2020,28, DSBC-SIMILARITY-MODELS,2
649,2020,28, DSBC-SQL-FOUNDATIONS-2,3
650,2020,28, DSBC-SQL-FOUNDATIONS-3,1
651,2020,28, DSBC-WAY-OF-DATA-SCIENTIST,6
652,2020,28,matting in checkpoint - Learnosity] User-submitted feedback ,1
653,2020,29, DS-GIT,1
654,2020,29, DSBC-BIG-DATA-SPARK,1
655,2020,29, DSBC-MODEL-PREP,2
656,2020,29, DSBC-PYTHON-1,2
657,2020,29, DSBC-RANDOM-FOREST,1
658,2020,29, DSBC-SQL-FOUNDATIONS-2,1
659,2020,29, DSBC-SQL-FOUNDATIONS-3,1
660,2020,29, ds-flex-orientation,1
661,2020,30, DSBC-CLUSTER,8
662,2020,30, DSBC-PYTHON-1,6
663,2020,30, DSBC-PYTHON-2,2
664,2020,30, converting Python I-III into Qualified ,1
665,2020,30, time series module,1
666,2020,31, DSBC-CAPSTONE-UNSUPER-LEARN,1
667,2020,31, DSBC-MODEL-PREP,3
668,2020,31, DSBC-PYTHON-1,3
669,2020,31, DSBC-PYTHON-2,1
670,2020,31, DSBC-RANDOM-FOREST,1
671,2020,31, DSBC-TIME-SERIES,1
672,2020,31, DSBC-WAY-OF-DATA-SCIENTIST,1
673,2020,31, ds-flex-orientation,1
674,2020,32, DSBC-EXP-DES-V2,2
675,2020,32, DSBC-MODEL-PREP,3
676,2020,32, DSBC-NLP-V2,3
677,2020,32, DSBC-PYTHON-2,3
678,2020,32, DSBC-PYTHON-3,3
679,2020,32, DSBC-SQL-FOUNDATIONS-2,1
680,2020,33, DSBC-CLASSIFICATIONS,2
681,2020,33, DSBC-CLUSTER,1
682,2020,33, DSBC-MODEL-PREP,2
683,2020,33, DSBC-PYTHON-1,1
684,2020,33, DSBC-PYTHON-2,1
685,2020,33, DSBC-REGRESSION-PROBLEMS,1
686,2020,33, DSBC-SQL-FOUNDATIONS-3,1
687,2020,33, DSBC-TIME-SERIES,2
688,2020,33, ds-flex-orientation,1
689,2020,34, DSBC-CLASSIFICATIONS,5
690,2020,34, DSBC-MODEL-PREP,2
691,2020,34, DSBC-NLP-V2,5
692,2020,34, DSBC-PYTHON-1,1
693,2020,34, DSBC-PYTHON-2,1
694,2020,34, DSBC-PYTHON-3,1
695,2020,34, DSBC-PYTHON-4,2
696,2020,34, DSBC-REGRESSION-PROBLEMS,3
697,2020,34, DSBC-SQL-FOUNDATIONS-3,2
698,2020,34, DSBC-SUPPORT-VECTOR-MACHINES,2
699,2020,34, DSBC-WAY-OF-DATA-SCIENTIST,1
700,2020,34,mat] User-submitted feedback ,1
701,2020,35, DSBC-CLASSIFICATIONS,8
702,2020,35, DSBC-EXP-DES-V2,1
703,2020,35, DSBC-MODEL-PREP,2
704,2020,35, DSBC-ORIENTATION-DSI,1
705,2020,35, DSBC-PYTHON-1,1
706,2020,35, DSBC-REGRESSION-PROBLEMS,2
707,2020,36, DS-GIT,1
708,2020,36, DS-PHONE-SCREEN,2
709,2020,36, DSBC-BOOSTING-MODELS,3
710,2020,36, DSBC-CLASSIFICATIONS,4
711,2020,36, DSBC-EXP-DES-V2,1
712,2020,36, DSBC-MODEL-PREP,5
713,2020,36, DSBC-PYTHON-1,1
714,2020,36, DSBC-REGRESSION-PROBLEMS,6
715,2020,36, DSBC-SQL-FOUNDATIONS-3,1
716,2020,36, DSBC-WAY-OF-DATA-SCIENTIST,7
717,2020,36, linear regression,1
718,2020,37, 2 questions] User-submitted feedback ,1
719,2020,37, DSBC-CLASSIFICATIONS,13
720,2020,37, DSBC-MODEL-PREP,5
721,2020,37, DSBC-PYTHON-1,2
722,2020,37, DSBC-PYTHON-2,1
723,2020,37, DSBC-PYTHON-4,1
724,2020,37, DSBC-RANDOM-FOREST,1
725,2020,37, DSBC-REGRESSION-PROBLEMS,4
726,2020,37, DSBC-SQL-FOUNDATIONS-1,1
727,2020,37, DSBC-SQL-FOUNDATIONS-2,1
728,2020,37, DSBC-WAY-OF-DATA-SCIENTIST,1
729,2020,38, DSBC-CLASSIFICATIONS,8
730,2020,38, DSBC-FIRST-STEPS,1
731,2020,38, DSBC-MODEL-PREP,4
732,2020,38, DSBC-PYTHON-1,1
733,2020,38, DSBC-PYTHON-2,1
734,2020,38, DSBC-REGRESSION-PROBLEMS,1
735,2020,38, DSBC-SQL-FOUNDATIONS-1,2
736,2020,38, DSBC-SQL-FOUNDATIONS-3,1
737,2020,39, DSBC-CLASSIFICATIONS,6
738,2020,39, DSBC-EXP-DES-V2,3
739,2020,39, DSBC-MODEL-PREP,2
740,2020,39, DSBC-PYTHON-1,1
741,2020,39, DSBC-REGRESSION-PROBLEMS,7
742,2020,39, DSBC-WAY-OF-DATA-SCIENTIST,2
743,2020,39, assignment revision] User-submitted feedback ,1
744,2020,40, DSBC-1-CAPSTONE-EXP-DES,1
745,2020,40, DSBC-CLASSIFICATIONS,2
746,2020,40, DSBC-INTERVIEWING,1
747,2020,40, DSBC-MODEL-PREP,2
748,2020,40, DSBC-NLP-V2,2
749,2020,40, DSBC-PYTHON-2,2
750,2020,40, DSBC-PYTHON-3,1
751,2020,40, DSBC-SIMILARITY-MODELS,3
752,2020,40, DSBC-TIME-SERIES,3
753,2020,40, link instead of searching ball tree method] User-submitted feedback ,1
754,2020,40,mula - Learnosity] User-submitted feedback ,1
755,2020,41, DSBC-CLASSIFICATIONS,3
756,2020,41, DSBC-NETWORKING,1
757,2020,41, DSBC-NLP-V2,1
758,2020,41, DSBC-PYTHON-1,3
759,2020,41, DSBC-PYTHON-2,1
760,2020,41, DSBC-PYTHON-3,4
761,2020,41, DSBC-PYTHON-SELF-SUFF,1
762,2020,41, DSBC-SQL-FOUNDATIONS-1,1
763,2020,41, DSBC-SUPPORT-VECTOR-MACHINES,2
764,2020,41, DSBC-WAY-OF-DATA-SCIENTIST,1
765,2020,41, SQL III,1
766,2020,41, SQL connection - Qualified] User-submitted feedback ,1
767,2020,42, DSBC-BIG-DATA,1
768,2020,42, DSBC-CLASSIFICATIONS,4
769,2020,42, DSBC-MODEL-PREP,2
770,2020,42, DSBC-NLP-V2,1
771,2020,42, DSBC-PYTHON-1,3
772,2020,42, DSBC-WAY-OF-DATA-SCIENTIST,2
773,2020,42, ds-flex-orientation,2
774,2020,42,ward] User-submitted feedback ,1
775,2020,43, DSBC-CLASSIFICATIONS,1
776,2020,43, DSBC-CLUSTER,3
777,2020,43, DSBC-PYTHON-1,6
778,2020,43, DSBC-PYTHON-2,2
779,2020,43, DSBC-PYTHON-3,1
780,2020,43, DSBC-PYTHON-4,1
781,2020,43, DSBC-PYTHON-SELF-SUFF,1
782,2020,43, DSBC-RANDOM-FOREST,2
783,2020,43, DSBC-REGRESSION-PROBLEMS,4
784,2020,43, DSBC-SQL-FOUNDATIONS-1,1
785,2020,43, DSBC-SQL-FOUNDATIONS-3,1
786,2020,43, ds-flex-orientation,2
787,2020,43,mance vagueness] User-submitted feedback ,1
788,2020,43,mula] User-submitted feedback ,2
789,2020,44, DS-GIT,1
790,2020,44, DSBC-CLASSIFICATIONS,4
791,2020,44, DSBC-PYTHON-1,4
792,2020,44, DSBC-PYTHON-2,1
793,2020,44, DSBC-SQL-FOUNDATIONS-3,3
794,2020,44, ds-flex-orientation,1
795,2020,45, DSBC-CLUSTER,2
796,2020,45, DSBC-EXP-DES-V2,3
797,2020,45, DSBC-MODEL-PREP,1
798,2020,45, DSBC-PYTHON-1,5
799,2020,45, DSBC-PYTHON-SELF-SUFF,1
800,2020,45, DSBC-REGRESSION-PROBLEMS,1
801,2020,45, DSBC-SQL-FOUNDATIONS-1,1
802,2020,45, DSBC-SQL-FOUNDATIONS-3,2
803,2020,46, DSBC-EXP-DES-V2,2
804,2020,46, DSBC-MODEL-PREP,1
805,2020,46, DSBC-PYTHON-1,1
806,2020,46, DSBC-PYTHON-2,1
807,2020,46, DSBC-SIMILARITY-MODELS,1
808,2020,46, Learnosity Question] User-submitted feedback ,1
809,2020,46, Learnosity question] User-submitted feedback ,1
810,2020,47, DSBC-BIG-DATA,1
811,2020,47, DSBC-EXP-DES-V2,1
812,2020,47, DSBC-PYTHON-1,1
813,2020,47, DSBC-RANDOM-FOREST,1
814,2020,47, DSBC-SIMILARITY-MODELS,1
815,2020,47, DSBC-SQL-FOUNDATIONS-1,1
816,2020,47, DSBC-SQL-FOUNDATIONS-2,2
817,2020,47, DSBC-WAY-OF-DATA-SCIENTIST,1
818,2020,48, DSBC-EXP-DES-V2,1
819,2020,48, DSBC-SQL-FOUNDATIONS-3,1
820,2020,49, DSBC-CLASSIFICATIONS,3
821,2020,49, DSBC-CLUSTER,1
822,2020,49, DSBC-EXP-DES-V2,4
823,2020,49, DSBC-MODEL-PREP,4
824,2020,49, DSBC-PYTHON-2,1
825,2020,49, DSBC-PYTHON-SELF-SUFF,1
826,2020,49, DSBC-REGRESSION-PROBLEMS,2
827,2020,49, DSBC-SQL-FOUNDATIONS-3,1
828,2020,49, prep course not going through - Qualified] User-submitted feedback ,1
829,2020,50, 301,1
830,2020,50, DS-GIT,2
831,2020,50, DSBC-CLASSIFICATIONS,1
832,2020,50, DSBC-CLUSTER,1
833,2020,50, DSBC-EXP-DES-V2,1
834,2020,50, DSBC-ORIENTATION-DSI,1
835,2020,50, DSBC-RANDOM-FOREST,1
836,2020,50, DSBC-REGRESSION-PROBLEMS,2
837,2020,50, ds-careers-job-searching,1
838,2020,50, ds-careers-networking,2
